ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
v_pausernapaus1244-mFByD-2,,v_pausernapaus1244,mFByD,-éiɲi,-éiɲi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-mFByD-3,,v_pausernapaus1244,mFByD,-éiɲi,-éiɲi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-mMZeD-1,,v_pausernapaus1244,mMZeD,-éiɲi,-éiɲi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-mMZeD-2,,v_pausernapaus1244,mMZeD,-éiɲi,-éiɲi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-mMZeD-3,,v_pausernapaus1244,mMZeD,-éiɲi,-éiɲi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-mMZyD-1,,v_pausernapaus1244,mMZyD,-éiɲi,-éiɲi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-mMZyD-2,,v_pausernapaus1244,mMZyD,-éiɲi,-éiɲi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-mMZyD-3,,v_pausernapaus1244,mMZyD,-éiɲi,-éiɲi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFBD-1,,v_pausernapaus1244,fFBD,-íke,-íke,,,ramirez_o_2017,,,,
v_pausernapaus1244-fFBD-2,,v_pausernapaus1244,fFBD,-íke,-íke,,,ramirez_o_2017,,,,
v_pausernapaus1244-fFBD-3,,v_pausernapaus1244,fFBD,-íke,-íke,,,ramirez_o_2017,,,,
v_pausernapaus1244-fMZD-1,,v_pausernapaus1244,fMZD,-íke,-íke,,,ramirez_o_2017,,,,
v_pausernapaus1244-fMZD-2,,v_pausernapaus1244,fMZD,-íke,-íke,,,ramirez_o_2017,,,,
v_pausernapaus1244-fMZD-3,,v_pausernapaus1244,fMZD,-íke,-íke,,,ramirez_o_2017,,,,
v_pausernapaus1244-fFBS-1,,v_pausernapaus1244,fFBS,-kíwi,-kíwi,,,ramirez_o_2017,,,,
v_pausernapaus1244-fFBS-2,,v_pausernapaus1244,fFBS,-kíwi,-kíwi,,,ramirez_o_2017,,,,
v_pausernapaus1244-fFBS-3,,v_pausernapaus1244,fFBS,-kíwi,-kíwi,,,ramirez_o_2017,,,,
v_pausernapaus1244-fFeBS-1,,v_pausernapaus1244,fFeBS,-kíwi,-kíwi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFeBS-2,,v_pausernapaus1244,fFeBS,-kíwi,-kíwi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFeBS-3,,v_pausernapaus1244,fFeBS,-kíwi,-kíwi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFyBS-1,,v_pausernapaus1244,fFyBS,-kíwi,-kíwi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFyBS-2,,v_pausernapaus1244,fFyBS,-kíwi,-kíwi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFyBS-3,,v_pausernapaus1244,fFyBS,-kíwi,-kíwi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFeBD-1,,v_pausernapaus1244,fFeBD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFeBD-2,,v_pausernapaus1244,fFeBD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFeBD-3,,v_pausernapaus1244,fFeBD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFyBD-1,,v_pausernapaus1244,fFyBD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFyBD-2,,v_pausernapaus1244,fFyBD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFyBD-3,,v_pausernapaus1244,fFyBD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fMeZD-1,,v_pausernapaus1244,fMeZD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fMeZD-2,,v_pausernapaus1244,fMeZD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fMeZD-3,,v_pausernapaus1244,fMeZD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fMyZD-1,,v_pausernapaus1244,fMyZD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fMyZD-2,,v_pausernapaus1244,fMyZD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fMyZD-3,,v_pausernapaus1244,fMyZD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFBeS-1,,v_pausernapaus1244,fFBeS,-kíwi,-kíwi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFBeS-2,,v_pausernapaus1244,fFBeS,-kíwi,-kíwi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFBeS-3,,v_pausernapaus1244,fFBeS,-kíwi,-kíwi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFByS-1,,v_pausernapaus1244,fFByS,-kíwi,-kíwi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFByS-2,,v_pausernapaus1244,fFByS,-kíwi,-kíwi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFByS-3,,v_pausernapaus1244,fFByS,-kíwi,-kíwi,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFBeD-1,,v_pausernapaus1244,fFBeD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFBeD-2,,v_pausernapaus1244,fFBeD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFBeD-3,,v_pausernapaus1244,fFBeD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFByD-1,,v_pausernapaus1244,fFByD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFByD-2,,v_pausernapaus1244,fFByD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fFByD-3,,v_pausernapaus1244,fFByD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fMZeD-1,,v_pausernapaus1244,fMZeD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fMZeD-2,,v_pausernapaus1244,fMZeD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fMZeD-3,,v_pausernapaus1244,fMZeD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fMZyD-1,,v_pausernapaus1244,fMZyD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fMZyD-2,,v_pausernapaus1244,fMZyD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_pausernapaus1244-fMZyD-3,,v_pausernapaus1244,fMZyD,-íke,-íke,,Inferred; NA,ramirez_o_2017,,,,
v_sateremawesate1243-mB-1,,v_sateremawesate1243,mB,ohoti,ohoti,,"All the terms are male terms of address, except when specified.",leacock_maue_1973,,,,
v_sateremawesate1243-mZ-1,,v_sateremawesate1243,mZ,maná,maná,,,leacock_maue_1973,,,,
v_sateremawesate1243-meB-1,,v_sateremawesate1243,meB,ohoti,ohoti,,,leacock_maue_1973,,,,
v_sateremawesate1243-myB-1,,v_sateremawesate1243,myB,ohoti,ohoti,,,leacock_maue_1973,,,,
v_sateremawesate1243-meZ-1,,v_sateremawesate1243,meZ,maná,maná,,Used to related women who have about the same age of ego.,leacock_maue_1973,,,,
v_sateremawesate1243-myZ-1,,v_sateremawesate1243,myZ,pian,pian,,Also used to women younger than ego.,leacock_maue_1973,,,,
v_sateremawesate1243-mF-1,,v_sateremawesate1243,mF,wiawod,wiawod,,,leacock_maue_1973,,,,
v_sateremawesate1243-mM-1,,v_sateremawesate1243,mM,wito,wito,,,leacock_maue_1973,,,,
v_sateremawesate1243-mS-1,,v_sateremawesate1243,mS,curum,curum,,,leacock_maue_1973,,,,
v_sateremawesate1243-mD-1,,v_sateremawesate1243,mD,pian,pian,,,leacock_maue_1973,,,,
v_sateremawesate1243-mFF-1,,v_sateremawesate1243,mFF,aseí,aseí,,Also used to very old men.,leacock_maue_1973,,,,
v_sateremawesate1243-mFM-1,,v_sateremawesate1243,mFM,halo,halo,,Also used to very old women.,leacock_maue_1973,,,,
v_sateremawesate1243-mMF-1,,v_sateremawesate1243,mMF,aseí,aseí,,,leacock_maue_1973,,,,
v_sateremawesate1243-mMM-1,,v_sateremawesate1243,mMM,halo,halo,,,leacock_maue_1973,,,,
v_sateremawesate1243-mCC-1,,v_sateremawesate1243,mCC,uhemialilu,uhemialilu,,Also used to very young children.,leacock_maue_1973,,,,
v_sateremawesate1243-mSS-1,,v_sateremawesate1243,mSS,uhemialilu,uhemialilu,,,leacock_maue_1973,,,,
v_sateremawesate1243-mSD-1,,v_sateremawesate1243,mSD,uhemialilu,uhemialilu,,,leacock_maue_1973,,,,
v_sateremawesate1243-mDS-1,,v_sateremawesate1243,mDS,uhemialilu,uhemialilu,,,leacock_maue_1973,,,,
v_sateremawesate1243-mDD-1,,v_sateremawesate1243,mDD,uhemialilu,uhemialilu,,,leacock_maue_1973,,,,
v_sateremawesate1243-mMeZ-1,,v_sateremawesate1243,mMeZ,itowoi,itowoi,,-hit can also denote age lower than that of ego's mother,leacock_maue_1973,,,,
v_sateremawesate1243-mMyZ-1,,v_sateremawesate1243,mMyZ,itowoi,itowoi,,Women of ego's clan are called apii if they are about the age of ego's father.,leacock_maue_1973,,,,
v_sateremawesate1243-mMeB-1,,v_sateremawesate1243,mMeB,hamu,hamu,,hamu and hapoap are reciprocal terms.,leacock_maue_1973,,,,
v_sateremawesate1243-mMyB-1,,v_sateremawesate1243,mMyB,hamu,hamu,,,leacock_maue_1973,,,,
v_sateremawesate1243-meBS-1,,v_sateremawesate1243,meBS,mimi-hin,mimi-hin,,,leacock_maue_1973,,,,
v_sateremawesate1243-myBS-1,,v_sateremawesate1243,myBS,mimi-hin,mimi-hin,,,leacock_maue_1973,,,,
v_sateremawesate1243-meBD-1,,v_sateremawesate1243,meBD,hapoap,hapoap,,,leacock_maue_1973,,,,
v_sateremawesate1243-myBD-1,,v_sateremawesate1243,myBD,hapoap,hapoap,,,leacock_maue_1973,,,,
v_sateremawesate1243-meZS-1,,v_sateremawesate1243,meZS,hapoap,hapoap,,,leacock_maue_1973,,,,
v_sateremawesate1243-myZS-1,,v_sateremawesate1243,myZS,hapoap,hapoap,,,leacock_maue_1973,,,,
v_sateremawesate1243-meZD-1,,v_sateremawesate1243,meZD,hapoap,hapoap,,,leacock_maue_1973,,,,
v_sateremawesate1243-myZD-1,,v_sateremawesate1243,myZD,hapoap,hapoap,,,leacock_maue_1973,,,,
v_sateremawesate1243-mFZD-1,,v_sateremawesate1243,mFZD,maná,maná,,,leacock_maue_1973,,,,
v_sateremawesate1243-mFBD-1,,v_sateremawesate1243,mFBD,maná,maná,,,leacock_maue_1973,,,,
v_sateremawesate1243-mMBD-1,,v_sateremawesate1243,mMBD,itowoi,itowoi,,,leacock_maue_1973,,,,
v_sateremawesate1243-mMZD-1,,v_sateremawesate1243,mMZD,itowoi,itowoi,,,leacock_maue_1973,,,,
v_sateremawesate1243-mMBS-1,,v_sateremawesate1243,mMBS,hamu,hamu,,,leacock_maue_1973,,,,
v_sateremawesate1243-mMZS-1,,v_sateremawesate1243,mMZS,hamu,hamu,,,leacock_maue_1973,,,,
v_sateremawesate1243-mWB-1,,v_sateremawesate1243,mWB,seruwai,seruwai,,Also used to younger males of ego mother's clan.,leacock_maue_1973,,,,
v_sateremawesate1243-mDH-1,,v_sateremawesate1243,mDH,hapoap,hapoap,,,leacock_maue_1973,,,,
v_sateremawesate1243-mFeBD-1,,v_sateremawesate1243,mFeBD,maná,maná,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mFyBD-1,,v_sateremawesate1243,mFyBD,maná,maná,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mFeZD-1,,v_sateremawesate1243,mFeZD,maná,maná,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mFyZD-1,,v_sateremawesate1243,mFyZD,maná,maná,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMeBS-1,,v_sateremawesate1243,mMeBS,hamu,hamu,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMyBS-1,,v_sateremawesate1243,mMyBS,hamu,hamu,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMeZS-1,,v_sateremawesate1243,mMeZS,hamu,hamu,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMyZS-1,,v_sateremawesate1243,mMyZS,hamu,hamu,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMeBD-1,,v_sateremawesate1243,mMeBD,itowoi,itowoi,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMyBD-1,,v_sateremawesate1243,mMyBD,itowoi,itowoi,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMeZD-1,,v_sateremawesate1243,mMeZD,itowoi,itowoi,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMyZD-1,,v_sateremawesate1243,mMyZD,itowoi,itowoi,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mFBeD-1,,v_sateremawesate1243,mFBeD,maná,maná,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mFByD-1,,v_sateremawesate1243,mFByD,maná,maná,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mFZeD-1,,v_sateremawesate1243,mFZeD,maná,maná,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mFZyD-1,,v_sateremawesate1243,mFZyD,maná,maná,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMBeS-1,,v_sateremawesate1243,mMBeS,hamu,hamu,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMByS-1,,v_sateremawesate1243,mMByS,hamu,hamu,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMZeS-1,,v_sateremawesate1243,mMZeS,hamu,hamu,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMZyS-1,,v_sateremawesate1243,mMZyS,hamu,hamu,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMBeD-1,,v_sateremawesate1243,mMBeD,itowoi,itowoi,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMByD-1,,v_sateremawesate1243,mMByD,itowoi,itowoi,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMZeD-1,,v_sateremawesate1243,mMZeD,itowoi,itowoi,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-mMZyD-1,,v_sateremawesate1243,mMZyD,itowoi,itowoi,,Inferred; NA,leacock_maue_1973,,,,
v_sateremawesate1243-fHB-1,,v_sateremawesate1243,fHB,cunyatú,cunyatú,,Also used to all men of husband's clan.,leacock_maue_1973,,,,
v_sateremawesate1243-fHZ-1,,v_sateremawesate1243,fHZ,cunyatá,cunyatá,,"Borrowed from Portuguese ""cunhado"" and ""cunhada"".",leacock_maue_1973,,,,
v_sirionosiri1273-mB-1,,v_sirionosiri1273,mB,ŋõŋe,ŋõŋe,,,key_siriono_2015,,,,
v_sirionosiri1273-mZ-1,,v_sirionosiri1273,mZ,enoŋe,enoŋe,,,key_siriono_2015,,,,
v_sirionosiri1273-meB-1,,v_sirionosiri1273,meB,eribi,eribi,,,key_siriono_2015,,,,
v_sirionosiri1273-meB-2,,v_sirionosiri1273,meB,ŋõŋe,ŋõŋe,,,key_siriono_2015,,,,
v_sirionosiri1273-myB-1,,v_sirionosiri1273,myB,ŋõŋe,ŋõŋe,,,key_siriono_2015,,,,
v_sirionosiri1273-meZ-1,,v_sirionosiri1273,meZ,enoŋe,enoŋe,,,key_siriono_2015,,,,
v_sirionosiri1273-myZ-1,,v_sirionosiri1273,myZ,enoŋe,enoŋe,,,key_siriono_2015,,,,
v_sirionosiri1273-mF-1,,v_sirionosiri1273,mF,paba,paba,,,key_siriono_2015,,,,
v_sirionosiri1273-mF-2,,v_sirionosiri1273,mF,e-ru,e-ru,,,key_siriono_2015,,,,
v_sirionosiri1273-mF-3,,v_sirionosiri1273,mF,ŋu,ŋu,,,key_siriono_2015,,,,
v_sirionosiri1273-mM-1,,v_sirionosiri1273,mM,tãĩ,tãĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-mM-2,,v_sirionosiri1273,mM,esi,esi,,,key_siriono_2015,,,,
v_sirionosiri1273-mS-1,,v_sirionosiri1273,mS,eriirĩ,eriirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-mS-2,,v_sirionosiri1273,mS,erukuča,erukuča,,,key_siriono_2015,,,,
v_sirionosiri1273-mD-1,,v_sirionosiri1273,mD,eriirĩ,eriirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-mD-2,,v_sirionosiri1273,mD,erukuča,erukuča,,,key_siriono_2015,,,,
v_sirionosiri1273-mFF-1,,v_sirionosiri1273,mFF,ãmẽĩ̯,ãmẽĩ̯,,,key_siriono_2015,,,,
v_sirionosiri1273-mFF-2,,v_sirionosiri1273,mFF,erãmẽĩ̯,erãmẽĩ̯,,,key_siriono_2015,,,,
v_sirionosiri1273-mFM-1,,v_sirionosiri1273,mFM,ečari,ečari,,,key_siriono_2015,,,,
v_sirionosiri1273-mMF-1,,v_sirionosiri1273,mMF,ãmẽĩ̯,ãmẽĩ̯,,,key_siriono_2015,,,,
v_sirionosiri1273-mMF-2,,v_sirionosiri1273,mMF,erãmẽĩ̯,erãmẽĩ̯,,,key_siriono_2015,,,,
v_sirionosiri1273-mMM-1,,v_sirionosiri1273,mMM,ečari,ečari,,,key_siriono_2015,,,,
v_sirionosiri1273-mSS-1,,v_sirionosiri1273,mSS,erukuča riirĩ,erukuča riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-mDS-1,,v_sirionosiri1273,mDS,erukuča riirĩ,erukuča riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-mBS-1,,v_sirionosiri1273,mBS,eriirĩ,eriirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-mBS-2,,v_sirionosiri1273,mBS,enoŋe riirĩ,enoŋe riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-mZS-1,,v_sirionosiri1273,mZS,eriirĩ,eriirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-mZS-2,,v_sirionosiri1273,mZS,enoŋe riirĩ,enoŋe riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-meBS-1,,v_sirionosiri1273,meBS,eriirĩ,eriirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-meBS-2,,v_sirionosiri1273,meBS,enoŋe riirĩ,enoŋe riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-myBS-1,,v_sirionosiri1273,myBS,eriirĩ,eriirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-myBS-2,,v_sirionosiri1273,myBS,enoŋe riirĩ,enoŋe riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-meZS-1,,v_sirionosiri1273,meZS,enoŋe riirĩ,enoŋe riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-myZS-1,,v_sirionosiri1273,myZS,enoŋe riirĩ,enoŋe riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-mH-1,,v_sirionosiri1273,mH,eru,eru,,,key_siriono_2015,,,,
v_sirionosiri1273-mW-1,,v_sirionosiri1273,mW,enĩnĩsi,enĩnĩsi,,,key_siriono_2015,,,,
v_sirionosiri1273-mW-2,,v_sirionosiri1273,mW,kuɲa,kuɲa,,,key_siriono_2015,,,,
v_sirionosiri1273-mW-3,,v_sirionosiri1273,mW,ememi,ememi,,,key_siriono_2015,,,,
v_sirionosiri1273-mHF-1,,v_sirionosiri1273,mHF,eramei̯,eramei̯,,,key_siriono_2015,,,,
v_sirionosiri1273-mHF-2,,v_sirionosiri1273,mHF,amei̯,amei̯,,,key_siriono_2015,,,,
v_sirionosiri1273-mHM-1,,v_sirionosiri1273,mHM,ečari,ečari,,,key_siriono_2015,,,,
v_sirionosiri1273-mWF-1,,v_sirionosiri1273,mWF,enoŋe ru,enoŋe ru,,,key_siriono_2015,,,,
v_sirionosiri1273-mWM-1,,v_sirionosiri1273,mWM,enoŋe ninisi,enoŋe ninisi,,,key_siriono_2015,,,,
v_sirionosiri1273-mDH-1,,v_sirionosiri1273,mDH,akʷani̯nu,akʷani̯nu,,,key_siriono_2015,,,,
v_sirionosiri1273-fB-1,,v_sirionosiri1273,fB,ŋõŋe,ŋõŋe,,,key_siriono_2015,,,,
v_sirionosiri1273-fZ-1,,v_sirionosiri1273,fZ,enoŋe,enoŋe,,,key_siriono_2015,,,,
v_sirionosiri1273-feB-1,,v_sirionosiri1273,feB,eribi,eribi,,,key_siriono_2015,,,,
v_sirionosiri1273-feB-2,,v_sirionosiri1273,feB,ŋõŋe,ŋõŋe,,,key_siriono_2015,,,,
v_sirionosiri1273-fyB-1,,v_sirionosiri1273,fyB,ŋõŋe,ŋõŋe,,,key_siriono_2015,,,,
v_sirionosiri1273-feZ-1,,v_sirionosiri1273,feZ,enoŋe,enoŋe,,,key_siriono_2015,,,,
v_sirionosiri1273-fyZ-1,,v_sirionosiri1273,fyZ,enoŋe,enoŋe,,,key_siriono_2015,,,,
v_sirionosiri1273-fF-1,,v_sirionosiri1273,fF,paba,paba,,,key_siriono_2015,,,,
v_sirionosiri1273-fF-2,,v_sirionosiri1273,fF,e-ru,e-ru,,,key_siriono_2015,,,,
v_sirionosiri1273-fF-3,,v_sirionosiri1273,fF,ŋu,ŋu,,,key_siriono_2015,,,,
v_sirionosiri1273-fM-1,,v_sirionosiri1273,fM,tãĩ,tãĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-fM-2,,v_sirionosiri1273,fM,esi,esi,,,key_siriono_2015,,,,
v_sirionosiri1273-fS-1,,v_sirionosiri1273,fS,eriirĩ,eriirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-fS-2,,v_sirionosiri1273,fS,erukuča,erukuča,,,key_siriono_2015,,,,
v_sirionosiri1273-fD-1,,v_sirionosiri1273,fD,eriirĩ,eriirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-fD-2,,v_sirionosiri1273,fD,erukuča,erukuča,,,key_siriono_2015,,,,
v_sirionosiri1273-fFF-1,,v_sirionosiri1273,fFF,ãmẽĩ̯,ãmẽĩ̯,,,key_siriono_2015,,,,
v_sirionosiri1273-fFF-2,,v_sirionosiri1273,fFF,erãmẽĩ̯,erãmẽĩ̯,,,key_siriono_2015,,,,
v_sirionosiri1273-fFM-1,,v_sirionosiri1273,fFM,ečari,ečari,,,key_siriono_2015,,,,
v_sirionosiri1273-fMF-1,,v_sirionosiri1273,fMF,ãmẽĩ̯,ãmẽĩ̯,,,key_siriono_2015,,,,
v_sirionosiri1273-fMF-2,,v_sirionosiri1273,fMF,erãmẽĩ̯,erãmẽĩ̯,,,key_siriono_2015,,,,
v_sirionosiri1273-fMM-1,,v_sirionosiri1273,fMM,ečari,ečari,,,key_siriono_2015,,,,
v_sirionosiri1273-fSS-1,,v_sirionosiri1273,fSS,erukuča riirĩ,erukuča riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-fDS-1,,v_sirionosiri1273,fDS,erukuča riirĩ,erukuča riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-fBS-1,,v_sirionosiri1273,fBS,eriirĩ,eriirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-fBS-2,,v_sirionosiri1273,fBS,enoŋe riirĩ,enoŋe riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-fZS-1,,v_sirionosiri1273,fZS,eriirĩ,eriirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-fZS-2,,v_sirionosiri1273,fZS,enoŋe riirĩ,enoŋe riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-feBS-1,,v_sirionosiri1273,feBS,eriirĩ,eriirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-feBS-2,,v_sirionosiri1273,feBS,enoŋe riirĩ,enoŋe riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-fyBS-1,,v_sirionosiri1273,fyBS,eriirĩ,eriirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-fyBS-2,,v_sirionosiri1273,fyBS,enoŋe riirĩ,enoŋe riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-feZS-1,,v_sirionosiri1273,feZS,enoŋe riirĩ,enoŋe riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-fyZS-1,,v_sirionosiri1273,fyZS,enoŋe riirĩ,enoŋe riirĩ,,,key_siriono_2015,,,,
v_sirionosiri1273-fH-1,,v_sirionosiri1273,fH,eru,eru,,,key_siriono_2015,,,,
v_sirionosiri1273-fW-1,,v_sirionosiri1273,fW,enĩnĩsi,enĩnĩsi,,,key_siriono_2015,,,,
v_sirionosiri1273-fW-2,,v_sirionosiri1273,fW,kuɲa,kuɲa,,,key_siriono_2015,,,,
v_sirionosiri1273-fW-3,,v_sirionosiri1273,fW,ememi,ememi,,,key_siriono_2015,,,,
v_sirionosiri1273-fHF-1,,v_sirionosiri1273,fHF,eramei̯,eramei̯,,,key_siriono_2015,,,,
v_sirionosiri1273-fHF-2,,v_sirionosiri1273,fHF,amei̯,amei̯,,,key_siriono_2015,,,,
v_sirionosiri1273-fHM-1,,v_sirionosiri1273,fHM,ečari,ečari,,,key_siriono_2015,,,,
v_sirionosiri1273-fWF-1,,v_sirionosiri1273,fWF,enoŋe ru,enoŋe ru,,,key_siriono_2015,,,,
v_sirionosiri1273-fWM-1,,v_sirionosiri1273,fWM,enoŋe ninisi,enoŋe ninisi,,,key_siriono_2015,,,,
v_sirionosiri1273-fDH-1,,v_sirionosiri1273,fDH,akʷani̯nu,akʷani̯nu,,,key_siriono_2015,,,,
v_sirionosiri1273-mFM-2,,v_sirionosiri1273,mFM,ari,ari,,,key_siriono_2015,,,,
v_sirionosiri1273-mMM-2,,v_sirionosiri1273,mMM,ari,ari,,,key_siriono_2015,,,,
v_sirionosiri1273-fFM-2,,v_sirionosiri1273,fFM,ari,ari,,,key_siriono_2015,,,,
v_sirionosiri1273-fMM-2,,v_sirionosiri1273,fMM,ari,ari,,,key_siriono_2015,,,,
v_sirionosiri1273-fHM-2,,v_sirionosiri1273,fHM,ári,ári,,,key_siriono_2015,,,,
v_sirionosiri1273-mB-2,,v_sirionosiri1273,mB,auóNge,auóNge,,,noauthor_nomads_nodate,,,,
v_sirionosiri1273-mZ-2,,v_sirionosiri1273,mZ,auóNge,auóNge,,,noauthor_nomads_nodate,,,,
v_sirionosiri1273-meB-3,,v_sirionosiri1273,meB,auóNge,auóNge,,,noauthor_nomads_nodate,,,,
v_sirionosiri1273-myB-2,,v_sirionosiri1273,myB,auóNge,auóNge,,,noauthor_nomads_nodate,,,,
v_sirionosiri1273-meZ-2,,v_sirionosiri1273,meZ,auóNge,auóNge,,,noauthor_nomads_nodate,,,,
v_sirionosiri1273-myZ-2,,v_sirionosiri1273,myZ,auóNge,auóNge,,,noauthor_nomads_nodate,,,,
